,id,publication_year,cited_by_count,author_ids
5996,https://openalex.org/W2588926130,2017.0,64.0,"['https://openalex.org/A5038612499', 'https://openalex.org/A5069000781', 'https://openalex.org/A5011200911', 'https://openalex.org/A5100389037', 'https://openalex.org/A5004907832', 'https://openalex.org/A5005421447']"
5997,https://openalex.org/W3095391551,2020.0,64.0,"['https://openalex.org/A5011488839', 'https://openalex.org/A5087043856', 'https://openalex.org/A5005421447', 'https://openalex.org/A5008666077', 'https://openalex.org/A5107836252']"
5998,https://openalex.org/W3015217610,2020.0,60.0,"['https://openalex.org/A5010961909', 'https://openalex.org/A5100778308', 'https://openalex.org/A5100713381', 'https://openalex.org/A5100624237', 'https://openalex.org/A5005421447']"
5999,https://openalex.org/W3138047537,2021.0,51.0,"['https://openalex.org/A5090036167', 'https://openalex.org/A5100324098', 'https://openalex.org/A5003076238', 'https://openalex.org/A5005421447']"
6000,https://openalex.org/W3168479843,2021.0,51.0,"['https://openalex.org/A5067796638', 'https://openalex.org/A5043617790', 'https://openalex.org/A5090730336', 'https://openalex.org/A5005421447']"
6001,https://openalex.org/W4312256083,2022.0,27.0,"['https://openalex.org/A5101789941', 'https://openalex.org/A5041025969', 'https://openalex.org/A5020316185', 'https://openalex.org/A5011439390', 'https://openalex.org/A5005421447']"
6003,https://openalex.org/W2028502081,2015.0,62.0,"['https://openalex.org/A5090730336', 'https://openalex.org/A5068260993', 'https://openalex.org/A5091017287', 'https://openalex.org/A5005421447', 'https://openalex.org/A5052956256', 'https://openalex.org/A5107836252']"
6004,https://openalex.org/W3035141718,2020.0,39.0,"['https://openalex.org/A5015819673', 'https://openalex.org/A5018276259', 'https://openalex.org/A5001865165', 'https://openalex.org/A5019433605', 'https://openalex.org/A5005421447', 'https://openalex.org/A5101236503']"
6005,https://openalex.org/W3014206170,2020.0,38.0,"['https://openalex.org/A5069837273', 'https://openalex.org/A5005421447', 'https://openalex.org/A5071340306', 'https://openalex.org/A5090287059', 'https://openalex.org/A5060280374', 'https://openalex.org/A5068260993']"
6006,https://openalex.org/W3176854601,2021.0,32.0,"['https://openalex.org/A5100442358', 'https://openalex.org/A5027105734', 'https://openalex.org/A5036993002', 'https://openalex.org/A5100366011', 'https://openalex.org/A5025452586', 'https://openalex.org/A5045125183', 'https://openalex.org/A5005421447']"
6007,https://openalex.org/W4308619093,2022.0,25.0,"['https://openalex.org/A5081047759', 'https://openalex.org/A5101766825', 'https://openalex.org/A5003799439', 'https://openalex.org/A5020406406', 'https://openalex.org/A5061684299', 'https://openalex.org/A5056410851', 'https://openalex.org/A5057909195', 'https://openalex.org/A5057678172', 'https://openalex.org/A5005421447']"
6008,https://openalex.org/W4390872769,2023.0,12.0,"['https://openalex.org/A5056421890', 'https://openalex.org/A5108823293', 'https://openalex.org/A5113117163', 'https://openalex.org/A5036387698', 'https://openalex.org/A5005421447']"
6010,https://openalex.org/W1985928875,2010.0,44.0,"['https://openalex.org/A5021915783', 'https://openalex.org/A5008781594', 'https://openalex.org/A5005421447', 'https://openalex.org/A5113670441']"
6011,https://openalex.org/W2061685007,2012.0,42.0,"['https://openalex.org/A5100350745', 'https://openalex.org/A5005421447', 'https://openalex.org/A5100944466', 'https://openalex.org/A5100372201', 'https://openalex.org/A5068251664', 'https://openalex.org/A5103099928']"
6012,https://openalex.org/W4292338326,2022.0,17.0,"['https://openalex.org/A5062736493', 'https://openalex.org/A5015388584', 'https://openalex.org/A5027879510', 'https://openalex.org/A5048946940', 'https://openalex.org/A5007604990', 'https://openalex.org/A5005421447', 'https://openalex.org/A5028546723']"
6015,https://openalex.org/W2156743847,2009.0,37.0,"['https://openalex.org/A5005421447', 'https://openalex.org/A5008666077', 'https://openalex.org/A5082181536', 'https://openalex.org/A5012707925', 'https://openalex.org/A5074103823', 'https://openalex.org/A5112565878']"
6016,https://openalex.org/W3106518474,2020.0,22.0,"['https://openalex.org/A5011488839', 'https://openalex.org/A5087043856', 'https://openalex.org/A5005421447', 'https://openalex.org/A5008666077', 'https://openalex.org/A5103099928']"
6017,https://openalex.org/W4220863439,2022.0,13.0,"['https://openalex.org/A5017393243', 'https://openalex.org/A5043617790', 'https://openalex.org/A5005421447']"
6018,https://openalex.org/W3113816342,2022.0,12.0,"['https://openalex.org/A5063264979', 'https://openalex.org/A5012543243', 'https://openalex.org/A5100333729', 'https://openalex.org/A5043617790', 'https://openalex.org/A5004882141', 'https://openalex.org/A5005421447']"
6019,https://openalex.org/W2950630404,2019.0,21.0,"['https://openalex.org/A5100354377', 'https://openalex.org/A5100324098', 'https://openalex.org/A5043617790', 'https://openalex.org/A5005421447']"
6020,https://openalex.org/W1964435069,2013.0,21.0,"['https://openalex.org/A5031653957', 'https://openalex.org/A5005421447', 'https://openalex.org/A5013657140', 'https://openalex.org/A5100406711', 'https://openalex.org/A5072423562']"
6021,https://openalex.org/W2296660860,2015.0,20.0,"['https://openalex.org/A5100395035', 'https://openalex.org/A5005421447', 'https://openalex.org/A5013086798', 'https://openalex.org/A5091017287', 'https://openalex.org/A5038197511', 'https://openalex.org/A5113665305', 'https://openalex.org/A5027171279']"
6022,https://openalex.org/W3080879265,2020.0,17.0,"['https://openalex.org/A5014579261', 'https://openalex.org/A5019424852', 'https://openalex.org/A5102741305', 'https://openalex.org/A5005421447', 'https://openalex.org/A5010419481']"
6025,https://openalex.org/W1967760097,2014.0,17.0,"['https://openalex.org/A5021881939', 'https://openalex.org/A5091017287', 'https://openalex.org/A5070954480', 'https://openalex.org/A5005421447', 'https://openalex.org/A5102877899', 'https://openalex.org/A5013086798', 'https://openalex.org/A5038197511', 'https://openalex.org/A5103091263', 'https://openalex.org/A5103099928']"
6026,https://openalex.org/W2966454838,2019.0,15.0,"['https://openalex.org/A5065328976', 'https://openalex.org/A5100709340', 'https://openalex.org/A5072443458', 'https://openalex.org/A5081767617', 'https://openalex.org/A5005421447']"
6028,https://openalex.org/W2898895571,2018.0,14.0,"['https://openalex.org/A5045007670', 'https://openalex.org/A5034967388', 'https://openalex.org/A5100395035', 'https://openalex.org/A5005421447', 'https://openalex.org/A5107836252']"
6030,https://openalex.org/W2808223864,2018.0,13.0,"['https://openalex.org/A5051466085', 'https://openalex.org/A5034967388', 'https://openalex.org/A5100658547', 'https://openalex.org/A5005421447', 'https://openalex.org/A5113484873']"
6031,https://openalex.org/W2930271243,2019.0,13.0,"['https://openalex.org/A5010961909', 'https://openalex.org/A5100442358', 'https://openalex.org/A5100713382', 'https://openalex.org/A5100624237', 'https://openalex.org/A5005421447']"
6032,https://openalex.org/W2904318241,2019.0,12.0,"['https://openalex.org/A5100630042', 'https://openalex.org/A5100395035', 'https://openalex.org/A5069988750', 'https://openalex.org/A5031819155', 'https://openalex.org/A5005421447']"
6105,https://openalex.org/W3087752764,2020.0,26.0,"['https://openalex.org/A5067809445', 'https://openalex.org/A5049093067', 'https://openalex.org/A5012092057', 'https://openalex.org/A5025085845']"
6107,https://openalex.org/W2740102049,2017.0,19.0,"['https://openalex.org/A5034426215', 'https://openalex.org/A5012092057', 'https://openalex.org/A5014329318', 'https://openalex.org/A5025085845']"
6124,https://openalex.org/W2808455912,2018.0,163.0,"['https://openalex.org/A5042590162', 'https://openalex.org/A5069805388', 'https://openalex.org/A5076193392']"
6126,https://openalex.org/W2013735498,2004.0,46.0,"['https://openalex.org/A5019185638', 'https://openalex.org/A5060032812', 'https://openalex.org/A5029014646', 'https://openalex.org/A5076193392', 'https://openalex.org/A5008124281', 'https://openalex.org/A5060585908', 'https://openalex.org/A5065215114']"
6127,https://openalex.org/W2910484180,2019.0,22.0,"['https://openalex.org/A5042590162', 'https://openalex.org/A5069805388', 'https://openalex.org/A5076193392']"
6129,https://openalex.org/W2140625657,2012.0,15.0,['https://openalex.org/A5076193392']
6131,https://openalex.org/W2793513861,2018.0,11.0,"['https://openalex.org/A5069805388', 'https://openalex.org/A5042590162', 'https://openalex.org/A5034500188', 'https://openalex.org/A5018200821', 'https://openalex.org/A5076193392', 'https://openalex.org/A5085881646']"
6137,https://openalex.org/W2962783425,2019.0,43.0,"['https://openalex.org/A5101848358', 'https://openalex.org/A5044944954', 'https://openalex.org/A5058954591']"
6138,https://openalex.org/W4281606473,2022.0,20.0,"['https://openalex.org/A5037438800', 'https://openalex.org/A5058664952', 'https://openalex.org/A5100706822', 'https://openalex.org/A5078126526', 'https://openalex.org/A5068508539', 'https://openalex.org/A5079039372', 'https://openalex.org/A5044944954', 'https://openalex.org/A5058954591']"
6140,https://openalex.org/W2597358511,2017.0,27.0,"['https://openalex.org/A5058954591', 'https://openalex.org/A5086173474', 'https://openalex.org/A5044944954']"
6141,https://openalex.org/W2743149734,2017.0,22.0,"['https://openalex.org/A5034607533', 'https://openalex.org/A5066418567', 'https://openalex.org/A5044944954', 'https://openalex.org/A5058954591']"
6142,https://openalex.org/W2972697496,2019.0,19.0,"['https://openalex.org/A5058954591', 'https://openalex.org/A5044944954']"
6143,https://openalex.org/W2951038425,2019.0,16.0,"['https://openalex.org/A5022994077', 'https://openalex.org/A5082462234', 'https://openalex.org/A5046118655', 'https://openalex.org/A5058954591', 'https://openalex.org/A5068508539']"
6144,https://openalex.org/W3098683121,2020.0,15.0,"['https://openalex.org/A5058954591', 'https://openalex.org/A5044944954']"
6168,https://openalex.org/W2795781768,2018.0,84.0,"['https://openalex.org/A5109397435', 'https://openalex.org/A5029821479', 'https://openalex.org/A5012554861', 'https://openalex.org/A5044944954', 'https://openalex.org/A5042590162', 'https://openalex.org/A5068787473', 'https://openalex.org/A5003966744', 'https://openalex.org/A5089344162', 'https://openalex.org/A5046253607']"
6169,https://openalex.org/W4312360822,2022.0,17.0,"['https://openalex.org/A5070302861', 'https://openalex.org/A5029821479', 'https://openalex.org/A5014466973', 'https://openalex.org/A5079039372']"
6171,https://openalex.org/W2963530187,2019.0,24.0,"['https://openalex.org/A5006153934', 'https://openalex.org/A5029821479', 'https://openalex.org/A5101768349', 'https://openalex.org/A5046253607']"
6172,https://openalex.org/W2984602301,2022.0,12.0,"['https://openalex.org/A5029821479', 'https://openalex.org/A5006153934', 'https://openalex.org/A5034124542', 'https://openalex.org/A5091511008', 'https://openalex.org/A5078693030', 'https://openalex.org/A5044944954', 'https://openalex.org/A5046253607']"
6173,https://openalex.org/W2551256420,2016.0,21.0,"['https://openalex.org/A5103279630', 'https://openalex.org/A5086173474', 'https://openalex.org/A5080764714', 'https://openalex.org/A5029821479', 'https://openalex.org/A5021768388', 'https://openalex.org/A5041710385', 'https://openalex.org/A5012554861', 'https://openalex.org/A5044944954', 'https://openalex.org/A5064981523']"
6189,https://openalex.org/W2566501691,2016.0,12.0,"['https://openalex.org/A5027268630', 'https://openalex.org/A5100442044', 'https://openalex.org/A5115694804', 'https://openalex.org/A5016164542']"
6211,https://openalex.org/W2892686272,2018.0,28.0,"['https://openalex.org/A5046305810', 'https://openalex.org/A5054767879', 'https://openalex.org/A5047338645', 'https://openalex.org/A5086169451']"
6212,https://openalex.org/W2739479890,2017.0,14.0,"['https://openalex.org/A5046305810', 'https://openalex.org/A5073443117', 'https://openalex.org/A5086169451']"
6220,https://openalex.org/W2806458471,2018.0,13.0,"['https://openalex.org/A5075758444', 'https://openalex.org/A5004759379', 'https://openalex.org/A5027083714', 'https://openalex.org/A5108467102', 'https://openalex.org/A5004836032']"
6221,https://openalex.org/W2124084473,2006.0,34.0,"['https://openalex.org/A5103175261', 'https://openalex.org/A5060442004']"
6222,https://openalex.org/W1977683124,2011.0,14.0,"['https://openalex.org/A5051071974', 'https://openalex.org/A5103175261']"
6228,https://openalex.org/W2340779052,2016.0,132.0,"['https://openalex.org/A5062343820', 'https://openalex.org/A5040961138', 'https://openalex.org/A5036233384']"
6229,https://openalex.org/W2116454443,2007.0,93.0,"['https://openalex.org/A5031224496', 'https://openalex.org/A5059570814', 'https://openalex.org/A5036233384']"
6230,https://openalex.org/W2072593834,2014.0,55.0,"['https://openalex.org/A5017441299', 'https://openalex.org/A5036233384']"
6231,https://openalex.org/W2755481946,2017.0,32.0,"['https://openalex.org/A5036233384', 'https://openalex.org/A5060495004', 'https://openalex.org/A5030410921']"
6232,https://openalex.org/W2730962890,2017.0,27.0,"['https://openalex.org/A5089075465', 'https://openalex.org/A5036233384', 'https://openalex.org/A5030410921']"
6233,https://openalex.org/W1797512809,2008.0,33.0,"['https://openalex.org/A5036233384', 'https://openalex.org/A5032703407']"
6234,https://openalex.org/W2161576547,2005.0,20.0,"['https://openalex.org/A5036233384', 'https://openalex.org/A5041285418']"
6245,https://openalex.org/W4321102307,2023.0,11.0,"['https://openalex.org/A5043059930', 'https://openalex.org/A5063647785', 'https://openalex.org/A5078699564', 'https://openalex.org/A5014466973']"
6247,https://openalex.org/W2809833250,2018.0,15.0,"['https://openalex.org/A5043059930', 'https://openalex.org/A5077886235']"
6248,https://openalex.org/W3121552810,2021.0,11.0,"['https://openalex.org/A5043059930', 'https://openalex.org/A5077886235']"
6257,https://openalex.org/W4323650731,2023.0,15.0,"['https://openalex.org/A5052563955', 'https://openalex.org/A5035107313', 'https://openalex.org/A5103250573', 'https://openalex.org/A5065379886', 'https://openalex.org/A5031002808', 'https://openalex.org/A5100339004']"
6258,https://openalex.org/W1756322881,2015.0,42.0,"['https://openalex.org/A5019847029', 'https://openalex.org/A5002901620', 'https://openalex.org/A5035107313']"
6259,https://openalex.org/W2225597895,2016.0,33.0,"['https://openalex.org/A5035107313', 'https://openalex.org/A5048397372', 'https://openalex.org/A5062700710']"
6264,https://openalex.org/W3108273607,2020.0,98.0,"['https://openalex.org/A5076235905', 'https://openalex.org/A5049570488', 'https://openalex.org/A5082033256', 'https://openalex.org/A5036651204']"
6265,https://openalex.org/W3028737585,2020.0,41.0,"['https://openalex.org/A5079383725', 'https://openalex.org/A5076235905', 'https://openalex.org/A5011682322']"
6266,https://openalex.org/W4220691854,2022.0,26.0,"['https://openalex.org/A5008178092', 'https://openalex.org/A5072646992', 'https://openalex.org/A5076235905']"
6268,https://openalex.org/W3211600365,2021.0,17.0,"['https://openalex.org/A5076235905', 'https://openalex.org/A5037113997', 'https://openalex.org/A5053964476', 'https://openalex.org/A5018430213', 'https://openalex.org/A5065867207']"
6269,https://openalex.org/W2011997823,2009.0,11.0,['https://openalex.org/A5076235905']
6273,https://openalex.org/W2603177426,2017.0,51.0,"['https://openalex.org/A5042359253', 'https://openalex.org/A5065993192']"
6274,https://openalex.org/W2779913529,2017.0,38.0,['https://openalex.org/A5042359253']
6275,https://openalex.org/W3029072971,2020.0,22.0,"['https://openalex.org/A5042359253', 'https://openalex.org/A5078974283']"
6276,https://openalex.org/W3059339974,2020.0,17.0,"['https://openalex.org/A5042359253', 'https://openalex.org/A5016811306']"
6277,https://openalex.org/W3203449201,2021.0,14.0,"['https://openalex.org/A5042359253', 'https://openalex.org/A5040231281', 'https://openalex.org/A5036375564']"
6278,https://openalex.org/W2808121525,2018.0,17.0,"['https://openalex.org/A5042359253', 'https://openalex.org/A5006910896', 'https://openalex.org/A5010526989']"
6279,https://openalex.org/W2035247110,2014.0,11.0,"['https://openalex.org/A5042359253', 'https://openalex.org/A5010526989']"
6295,https://openalex.org/W2971849107,2019.0,17.0,"['https://openalex.org/A5112071646', 'https://openalex.org/A5014447086', 'https://openalex.org/A5078974283']"
6296,https://openalex.org/W2413667997,2016.0,12.0,"['https://openalex.org/A5078974283', 'https://openalex.org/A5071905148', 'https://openalex.org/A5031728660']"
6297,https://openalex.org/W2972476818,2019.0,12.0,"['https://openalex.org/A5014043334', 'https://openalex.org/A5078974283', 'https://openalex.org/A5028818226']"
6307,https://openalex.org/W2555848710,2016.0,85.0,"['https://openalex.org/A5064296464', 'https://openalex.org/A5069999624', 'https://openalex.org/A5084420100']"
6308,https://openalex.org/W4220766417,2022.0,61.0,"['https://openalex.org/A5018179543', 'https://openalex.org/A5018382426', 'https://openalex.org/A5063198364', 'https://openalex.org/A5027537535', 'https://openalex.org/A5064296464']"
6310,https://openalex.org/W2120151158,2012.0,44.0,"['https://openalex.org/A5064296464', 'https://openalex.org/A5041431431']"
6311,https://openalex.org/W2840929053,2018.0,25.0,"['https://openalex.org/A5034958843', 'https://openalex.org/A5019019685', 'https://openalex.org/A5064296464', 'https://openalex.org/A5100684991']"
6312,https://openalex.org/W3125512988,2021.0,15.0,"['https://openalex.org/A5000603579', 'https://openalex.org/A5063198364', 'https://openalex.org/A5064296464']"
6313,https://openalex.org/W3129186665,2021.0,13.0,"['https://openalex.org/A5062473952', 'https://openalex.org/A5064296464', 'https://openalex.org/A5114188759', 'https://openalex.org/A5058993588']"
6314,https://openalex.org/W3176117971,2021.0,12.0,"['https://openalex.org/A5061304329', 'https://openalex.org/A5063198364', 'https://openalex.org/A5100691572', 'https://openalex.org/A5064296464']"
6324,https://openalex.org/W3031631137,2020.0,59.0,"['https://openalex.org/A5040820784', 'https://openalex.org/A5074522618', 'https://openalex.org/A5032530421']"
6325,https://openalex.org/W3173731808,2021.0,17.0,"['https://openalex.org/A5100454614', 'https://openalex.org/A5040820784', 'https://openalex.org/A5046881273', 'https://openalex.org/A5032530421', 'https://openalex.org/A5112283852']"
6333,https://openalex.org/W2885497992,2018.0,19.0,"['https://openalex.org/A5091314544', 'https://openalex.org/A5061689237', 'https://openalex.org/A5015566794']"
6335,https://openalex.org/W3195523828,2021.0,13.0,"['https://openalex.org/A5091314544', 'https://openalex.org/A5061689237', 'https://openalex.org/A5015566794']"
6342,https://openalex.org/W3025548645,2020.0,71.0,"['https://openalex.org/A5060256587', 'https://openalex.org/A5015346324']"
6347,https://openalex.org/W3035540457,2020.0,372.0,"['https://openalex.org/A5101689796', 'https://openalex.org/A5064171835', 'https://openalex.org/A5061960454', 'https://openalex.org/A5020296382', 'https://openalex.org/A5076973801']"
6348,https://openalex.org/W3179712694,2021.0,118.0,"['https://openalex.org/A5004882355', 'https://openalex.org/A5064171835', 'https://openalex.org/A5101689796', 'https://openalex.org/A5002085983']"
6349,https://openalex.org/W2072350668,2015.0,98.0,['https://openalex.org/A5064171835']
6350,https://openalex.org/W2970662515,2019.0,76.0,"['https://openalex.org/A5080634784', 'https://openalex.org/A5026508384', 'https://openalex.org/A5064171835']"
6351,https://openalex.org/W2938378145,2019.0,60.0,"['https://openalex.org/A5064171835', 'https://openalex.org/A5019110555']"
6355,https://openalex.org/W3023999998,2020.0,13.0,"['https://openalex.org/A5101689796', 'https://openalex.org/A5064171835', 'https://openalex.org/A5061960454', 'https://openalex.org/A5020296382', 'https://openalex.org/A5076973801']"
6357,https://openalex.org/W3086577903,2020.0,11.0,"['https://openalex.org/A5004882355', 'https://openalex.org/A5064171835', 'https://openalex.org/A5101689796', 'https://openalex.org/A5002085983']"
6359,https://openalex.org/W2985313795,2019.0,25.0,"['https://openalex.org/A5087293181', 'https://openalex.org/A5038461315', 'https://openalex.org/A5082765103', 'https://openalex.org/A5044810664', 'https://openalex.org/A5087334854']"
6360,https://openalex.org/W2524120758,2016.0,13.0,"['https://openalex.org/A5044810664', 'https://openalex.org/A5087293181', 'https://openalex.org/A5040014977', 'https://openalex.org/A5054185030', 'https://openalex.org/A5087334854']"
6361,https://openalex.org/W2898739086,2018.0,13.0,"['https://openalex.org/A5087293181', 'https://openalex.org/A5054929973', 'https://openalex.org/A5038461315', 'https://openalex.org/A5108410566', 'https://openalex.org/A5044810664', 'https://openalex.org/A5087334854']"
6367,https://openalex.org/W2294271705,2003.0,50.0,"['https://openalex.org/A5030740380', 'https://openalex.org/A5066309452']"
6368,https://openalex.org/W2066497353,2005.0,32.0,"['https://openalex.org/A5030740380', 'https://openalex.org/A5066309452']"
6369,https://openalex.org/W4235064006,2004.0,12.0,"['https://openalex.org/A5030740380', 'https://openalex.org/A5066309452']"
6394,https://openalex.org/W2963593158,2010.0,14.0,"['https://openalex.org/A5086011172', 'https://openalex.org/A5020860817', 'https://openalex.org/A5036322121']"
6405,https://openalex.org/W2533696706,2016.0,145.0,"['https://openalex.org/A5034266052', 'https://openalex.org/A5070281103', 'https://openalex.org/A5016014168', 'https://openalex.org/A5010728482', 'https://openalex.org/A5084496542', 'https://openalex.org/A5056851399', 'https://openalex.org/A5101900654', 'https://openalex.org/A5049828992', 'https://openalex.org/A5070172858']"
6407,https://openalex.org/W1559601730,2012.0,49.0,"['https://openalex.org/A5016014168', 'https://openalex.org/A5025458199', 'https://openalex.org/A5040472716']"
6408,https://openalex.org/W2283228772,2015.0,34.0,"['https://openalex.org/A5016014168', 'https://openalex.org/A5001765277', 'https://openalex.org/A5025458199', 'https://openalex.org/A5040472716']"
6410,https://openalex.org/W4239333104,2018.0,15.0,"['https://openalex.org/A5016014168', 'https://openalex.org/A5029258117', 'https://openalex.org/A5070281103', 'https://openalex.org/A5084496542']"
6421,https://openalex.org/W4298001701,2022.0,27.0,"['https://openalex.org/A5011077465', 'https://openalex.org/A5077537901', 'https://openalex.org/A5060898370']"
6422,https://openalex.org/W3176491748,2021.0,27.0,"['https://openalex.org/A5077537901', 'https://openalex.org/A5062678392']"
6426,https://openalex.org/W4223531029,2022.0,12.0,"['https://openalex.org/A5077537901', 'https://openalex.org/A5060898370']"
6460,https://openalex.org/W3170644058,2021.0,23.0,"['https://openalex.org/A5010879920', 'https://openalex.org/A5048901866', 'https://openalex.org/A5006695988', 'https://openalex.org/A5058284930', 'https://openalex.org/A5044130443']"
6461,https://openalex.org/W2953747904,2019.0,11.0,"['https://openalex.org/A5006695988', 'https://openalex.org/A5063325475', 'https://openalex.org/A5021039480', 'https://openalex.org/A5070972440', 'https://openalex.org/A5065432681', 'https://openalex.org/A5074129504']"
6466,https://openalex.org/W2025692943,2014.0,48.0,"['https://openalex.org/A5061822556', 'https://openalex.org/A5088843989', 'https://openalex.org/A5059049737', 'https://openalex.org/A5060488949', 'https://openalex.org/A5055373623']"
6467,https://openalex.org/W3132109597,2021.0,28.0,"['https://openalex.org/A5032540341', 'https://openalex.org/A5042206417', 'https://openalex.org/A5060488949', 'https://openalex.org/A5111451722', 'https://openalex.org/A5086031195']"
6468,https://openalex.org/W2315264536,2015.0,26.0,"['https://openalex.org/A5039592180', 'https://openalex.org/A5060488949', 'https://openalex.org/A5061822556']"
6469,https://openalex.org/W3025139064,2020.0,19.0,"['https://openalex.org/A5060488949', 'https://openalex.org/A5056994522']"
6470,https://openalex.org/W2783722775,2018.0,19.0,"['https://openalex.org/A5060488949', 'https://openalex.org/A5032540341', 'https://openalex.org/A5061822556']"
6471,https://openalex.org/W2884133692,2018.0,19.0,"['https://openalex.org/A5060488949', 'https://openalex.org/A5056994522', 'https://openalex.org/A5061822556']"
6478,https://openalex.org/W3011470258,2020.0,59.0,"['https://openalex.org/A5000961977', 'https://openalex.org/A5068875314', 'https://openalex.org/A5030527783', 'https://openalex.org/A5059408912', 'https://openalex.org/A5051282783', 'https://openalex.org/A5007699920', 'https://openalex.org/A5027742316', 'https://openalex.org/A5068189292']"
6479,https://openalex.org/W3126155247,2021.0,17.0,"['https://openalex.org/A5077883526', 'https://openalex.org/A5000640743', 'https://openalex.org/A5007699920', 'https://openalex.org/A5026417874']"
6481,https://openalex.org/W1995920182,2013.0,49.0,"['https://openalex.org/A5030862748', 'https://openalex.org/A5079032466', 'https://openalex.org/A5078950240']"
6486,https://openalex.org/W2795504814,2018.0,164.0,"['https://openalex.org/A5012381948', 'https://openalex.org/A5072929677']"
6487,https://openalex.org/W3194294583,2021.0,36.0,"['https://openalex.org/A5012381948', 'https://openalex.org/A5050038373', 'https://openalex.org/A5089330000']"
6488,https://openalex.org/W2024703819,2013.0,37.0,"['https://openalex.org/A5037684556', 'https://openalex.org/A5091332748', 'https://openalex.org/A5012381948']"
6489,https://openalex.org/W4229058321,2022.0,13.0,"['https://openalex.org/A5048373067', 'https://openalex.org/A5012381948', 'https://openalex.org/A5023432210']"
6495,https://openalex.org/W3200395258,2021.0,19.0,"['https://openalex.org/A5000159057', 'https://openalex.org/A5063856109', 'https://openalex.org/A5074943596', 'https://openalex.org/A5067094699']"
6502,https://openalex.org/W3037020614,2020.0,42.0,"['https://openalex.org/A5067778258', 'https://openalex.org/A5009187597', 'https://openalex.org/A5057862739', 'https://openalex.org/A5101522880', 'https://openalex.org/A5041252321']"
6503,https://openalex.org/W2953218027,2019.0,16.0,"['https://openalex.org/A5009187597', 'https://openalex.org/A5057862739', 'https://openalex.org/A5101522880', 'https://openalex.org/A5066945625']"
6506,https://openalex.org/W4256216966,2016.0,284.0,"['https://openalex.org/A5073759029', 'https://openalex.org/A5009187597']"
6507,https://openalex.org/W3200018810,2021.0,211.0,"['https://openalex.org/A5055308967', 'https://openalex.org/A5063647785', 'https://openalex.org/A5073759029', 'https://openalex.org/A5009187597', 'https://openalex.org/A5001164371', 'https://openalex.org/A5101522880']"
6508,https://openalex.org/W2499615209,2016.0,82.0,"['https://openalex.org/A5073759029', 'https://openalex.org/A5009187597']"
6509,https://openalex.org/W2018819630,2014.0,57.0,['https://openalex.org/A5009187597']
6511,https://openalex.org/W2951998678,2019.0,30.0,"['https://openalex.org/A5066945625', 'https://openalex.org/A5009187597', 'https://openalex.org/A5101522880']"
6513,https://openalex.org/W2331512218,2012.0,36.0,"['https://openalex.org/A5009187597', 'https://openalex.org/A5034130966']"
6514,https://openalex.org/W3168952651,2021.0,20.0,"['https://openalex.org/A5041252321', 'https://openalex.org/A5009187597']"
6515,https://openalex.org/W3173846583,2021.0,19.0,"['https://openalex.org/A5059207909', 'https://openalex.org/A5009187597']"
6516,https://openalex.org/W2775450087,2017.0,23.0,"['https://openalex.org/A5009187597', 'https://openalex.org/A5109238286']"
6517,https://openalex.org/W2424296358,2015.0,17.0,"['https://openalex.org/A5076293301', 'https://openalex.org/A5009187597']"
6545,https://openalex.org/W2887922626,2018.0,48.0,"['https://openalex.org/A5052052466', 'https://openalex.org/A5054720612', 'https://openalex.org/A5073057500', 'https://openalex.org/A5103949634', 'https://openalex.org/A5027036905']"
6546,https://openalex.org/W2121765457,2008.0,73.0,"['https://openalex.org/A5086562173', 'https://openalex.org/A5027036905', 'https://openalex.org/A5088577326']"
6547,https://openalex.org/W4225576441,2022.0,21.0,"['https://openalex.org/A5029191515', 'https://openalex.org/A5040965967', 'https://openalex.org/A5027036905']"
6548,https://openalex.org/W2739460220,2017.0,15.0,"['https://openalex.org/A5056309481', 'https://openalex.org/A5031332351', 'https://openalex.org/A5046043849', 'https://openalex.org/A5027036905', 'https://openalex.org/A5085680074']"
6552,https://openalex.org/W2890687379,2018.0,21.0,"['https://openalex.org/A5043382223', 'https://openalex.org/A5088891017']"
6564,https://openalex.org/W4385734232,2023.0,20.0,"['https://openalex.org/A5027114005', 'https://openalex.org/A5037636074']"
6565,https://openalex.org/W2135693944,2011.0,67.0,"['https://openalex.org/A5082761119', 'https://openalex.org/A5037636074', 'https://openalex.org/A5080374854', 'https://openalex.org/A5003875445']"
6566,https://openalex.org/W2793151347,2018.0,56.0,"['https://openalex.org/A5037636074', 'https://openalex.org/A5103183708']"
6567,https://openalex.org/W4390872151,2023.0,14.0,"['https://openalex.org/A5060332657', 'https://openalex.org/A5056205672', 'https://openalex.org/A5037636074']"
6568,https://openalex.org/W2185448989,2014.0,44.0,"['https://openalex.org/A5065918431', 'https://openalex.org/A5080973561', 'https://openalex.org/A5037636074', 'https://openalex.org/A5064323671', 'https://openalex.org/A5102986310']"
6569,https://openalex.org/W2214702106,2021.0,29.0,"['https://openalex.org/A5003875445', 'https://openalex.org/A5066413089', 'https://openalex.org/A5037636074']"
6570,https://openalex.org/W1013643069,2014.0,31.0,"['https://openalex.org/A5102986310', 'https://openalex.org/A5080973561', 'https://openalex.org/A5065918431', 'https://openalex.org/A5037636074', 'https://openalex.org/A5064323671']"
